Mean_FCC1,Mean_FCC2,Mean_FCC3,Mean_FCC4,Mean_FCC5,Mean_FCC6,Mean_FCC7,Mean_FCC8,Mean_FCC9,Mean_FCC10,Mean_FCC11,Mean_FCC12,STD_FCC1,STD_FCC2,STD_FCC3,STD_FCC4,STD_FCC5,STD_FCC6,STD_FCC7,STD_FCC8,STD_FCC9,STD_FCC10,STD_FCC11,STD_FCC12,SKEW_FCC1,SKEW_FCC2,SKEW_FCC3,SKEW_FCC4,SKEW_FCC5,SKEW_FCC6,SKEW_FCC7,SKEW_FCC8,SKEW_FCC9,SKEW_FCC10,SKEW_FCC11,SKEW_FCC12,KUR_FCC1,KUR_FCC2,KUR_FCC3,KUR_FCC4,KUR_FCC5,KUR_FCC6,KUR_FCC7,KUR_FCC8,KUR_FCC9,KUR_FCC10,KUR_FCC11,KUR_FCC12,DER1_FCC1,DER1_FCC2,DER1_FCC3,DER1_FCC4,DER1_FCC5,DER1_FCC6,DER1_FCC7,DER1_FCC8,DER1_FCC9,DER1_FCC10,DER1_FCC11,DER1_FCC12,DER2_FCC1,DER2_FCC2,DER2_FCC3,DER2_FCC4,DER2_FCC5,DER2_FCC6,DER2_FCC7,DER2_FCC8,DER2_FCC9,DER2_FCC10,DER2_FCC11,DER2_FCC12,LENGTH,MINFREC,MAXFREC,DOMFREC,CLASS
27.989,0.37231,0.93641,0.024434,0.10297,0.021573,0.058249,0.020628,0.030291,0.00018795,-2.626e-14,-0.00018795,0.51534,0.67877,0.50372,0.31629,0.23829,0.2343,0.15095,0.09019,0.064816,0.021389,5.3767e-16,0.021389,0.17286,0.473,0.26869,0.049288,-0.15719,-0.66801,-0.58322,0.427,0.68908,-0.40493,-0.0073144,0.40493,1.9116,1.7401,2.2042,2.3167,1.6416,2.6431,4.2802,1.7154,2.0698,2.1915,1.7058,2.1915,-0.10321,-0.11681,-0.098762,-0.049377,-0.056314,-0.047187,-0.033419,-0.0054793,-0.013936,0.0014582,-2.1882e-17,-0.0014582,-0.062616,-0.07122,0.019169,-0.017586,-0.0072046,0.012199,0.0098291,0.0021947,0.0080016,0.0022409,-2.4899e-17,-0.0022409,0.9215,4094.6,4729.7,4100,1
5.8148,-0.53916,0.52707,-0.10674,0.090038,-0.029814,0.028965,-0.013648,0.01026,-0.0040893,-6.2818e-15,0.0040893,3.9238,1.0987,0.41426,0.11986,0.062043,0.023227,0.022407,0.0085722,0.0083961,0.002398,4.0004e-15,0.002398,-1.4566,0.22743,0.30567,0.076019,-0.082443,-0.10313,0.034158,0.13678,-0.0022612,0.12544,0.76297,-0.12544,4.199,1.8939,2.6272,1.7084,2.2393,1.7112,2.2168,1.4949,2.1519,1.5035,2.6713,1.5035,0.20263,0.13167,-0.0046661,-0.016401,0.0062685,-0.002094,0.0010208,-0.00068216,0.00042138,-0.00020333,-2.4228e-17,0.00020333,0.10077,0.24315,0.036229,-0.00059837,0.0056719,0.0015737,0.0017955,0.00067033,0.00066139,0.00018201,2.0546e-16,-0.00018201,0.1189,3785.7,3923,3920.3,1
27.282,2.1951,-0.31635,-0.58813,-0.71403,-0.012968,-0.21246,-0.02228,-0.053035,-0.029242,-2.2809e-14,0.029242,1.7918,1.2538,0.78167,0.57474,0.43133,0.14454,0.096054,0.086959,0.030261,0.030844,1.153e-15,0.030844,-0.87474,0.35168,0.32207,0.46157,0.066695,-0.1439,-0.26181,0.12067,1.3995,-0.58653,-0.2004,0.58653,3.1107,1.5752,2.5453,1.8368,1.5751,1.4352,2.0122,2.8673,3.7477,1.8789,2.8388,1.8789,0.027796,-0.1372,-0.036964,0.0021705,0.1106,-0.0051961,-0.003749,0.0093303,0.0055419,0.0057976,-2.0911e-16,-0.0057976,-0.43742,-0.28834,0.12024,0.12044,0.03507,-0.02548,0.027023,0.0049704,6.0632e-05,0.0033186,-1.2169e-17,-0.0033186,0.53507,3905.8,4489.4,4061.9,1
30.086,0.91653,-0.59329,-0.92411,-0.40044,-0.34747,-0.070466,-0.041047,-0.068433,-0.033701,-2.7179e-14,0.033701,1.4592,1.0613,0.37484,0.20093,0.64888,0.31479,0.12369,0.068772,0.05917,0.065421,4.7943e-16,0.065421,0.36548,0.45903,1.0043,-0.44691,-0.60783,-0.082679,0.74828,-0.47162,-0.13385,-1.2887,0.0043736,1.2887,1.7236,1.6906,3.1365,1.9884,1.6941,1.8782,3.354,2.4863,1.8597,4.0046,1.9975,4.0046,-0.044076,-0.031949,-0.015724,0.0019716,0.0085422,0.019831,-0.00090267,-0.0046291,-0.0010272,0.0037059,1.409e-17,-0.0037059,-0.43078,-0.35669,-0.067252,0.052572,0.21606,0.087774,0.0028364,0.014592,0.01452,0.01098,-3.5158e-17,-0.01098,1.0999,3871.5,4609.5,4081.4,1
28.379,1.8392,-1.3761,-0.50353,0.087666,0.075197,-0.053159,0.0073419,-0.0060049,-0.013574,-2.4302e-14,0.013574,1.1794,1.1737,0.88574,0.36691,0.23325,0.1256,0.11575,0.059284,0.039383,0.019627,1.7491e-15,0.019627,0.14595,-0.077589,0.29277,0.4923,0.072017,1.7029,-0.095943,-0.020614,0.3636,0.13269,0.49625,-0.13269,1.7188,2.4818,1.6967,2.2736,1.4601,5.4874,2.1612,1.3245,1.6917,1.8835,2.6088,1.8835,-0.0063716,0.32422,-0.11769,0.038821,-0.063452,-0.015692,0.029832,-0.0091037,0.0072893,0.0027985,4.1561e-16,-0.0027985,-0.16079,-0.076413,0.149,-0.00066727,0.0028297,0.02277,0.0099572,-0.00027132,0.0042192,0.00059837,4.3445e-17,-0.00059837,0.62424,3905.8,4437.9,4115.7,1
29.46,1.7548,-0.27869,-0.60988,-0.29038,-0.23528,0.10569,-0.054029,-0.040827,-0.0084658,-2.5642e-14,0.0084658,1.3007,1.0362,0.33245,0.66788,0.26687,0.25003,0.16373,0.061137,0.062737,0.034643,7.7892e-16,0.034643,0.60553,0.2075,0.38378,-0.37363,-0.18309,-0.41663,-0.05713,-0.6922,-0.89407,-0.26586,-0.1284,0.26586,2.1964,1.8572,2.6992,2.3012,2.4901,2.4614,2.2208,3.1028,2.498,1.9124,1.9791,1.9124,-0.026873,0.088008,0.026081,-0.0064031,0.044544,0.043597,0.033418,0.0076291,0.0034043,0.0050202,1.4345e-16,-0.0050202,-0.43176,-0.29308,0.030393,0.23112,0.059889,0.061452,0.0095466,-0.0091025,0.017252,-0.007731,-2.1691e-17,0.007731,0.95123,3905.8,4592.4,4105,1
26.967,2.3086,-0.092233,-0.57572,-0.30907,0.051616,-0.0039781,-0.061994,0.0083321,-0.0098212,-2.2485e-14,0.0098212,1.2462,0.9896,0.46644,0.65659,0.38419,0.13365,0.12719,0.080204,0.033519,0.018979,9.3593e-16,0.018979,-0.036856,0.76433,-0.34858,-0.052045,-0.099777,0.27679,-0.066307,-0.091352,0.38045,-0.34798,-0.38809,0.34798,1.8279,2.8128,3.962,1.8358,1.7704,2.3302,2.1093,1.908,1.8138,1.4245,2.2152,1.4245,-0.19069,-0.24495,0.057003,0.069726,0.096112,0.036423,-0.0041756,0.023239,0.0048063,0.0025549,-1.4855e-16,-0.0025549,-0.13323,-0.027372,0.12069,0.12561,-0.021099,0.01303,0.026024,-0.0060382,-0.0025491,0.0031391,5.1502e-17,-0.0031391,0.59452,3974.5,4506.5,4109,1
21.859,-1.6309,-0.070696,-0.28125,-0.096285,-0.06864,-0.030982,-0.029776,-0.012102,-0.0081252,-2.274e-14,0.0081252,1.8108,1.4683,0.60011,0.18339,0.080082,0.034297,0.026458,0.010143,0.0096276,0.0026706,2.1079e-15,0.0026706,0.097554,0.52092,-0.79248,-0.01397,-0.055575,-0.91435,-0.59491,0.43378,-0.63938,0.46216,0.23506,-0.46216,2.0087,1.7335,2.3718,1.6664,1.8141,3.4858,2.2425,2.6962,2.1123,3.0302,2.5962,3.0302,0.44011,0.37414,-0.13709,0.014942,0.0022625,-0.0035605,-0.0051122,0.00069968,-0.0018645,1.0847e-05,6.7255e-17,-1.0847e-05,-0.22287,0.30344,0.057136,-0.036942,0.0054068,0.0017237,0.0023853,-0.00057327,0.00095652,-4.1777e-05,5.9475e-16,4.1777e-05,0.26753,3871.5,4111.8,4108.3,1
26.821,1.274,-1.9624,-1.3412,-0.435,0.20094,-0.013869,-0.050284,-0.031177,-0.0026012,-2.3106e-14,0.0026012,0.33198,0.66792,0.5754,0.44742,0.37092,0.27132,0.24344,0.11568,0.094921,0.092441,1.0411e-15,0.092441,-0.20917,-0.38252,-0.25136,-0.11533,-0.15205,-0.70776,0.10237,0.19054,0.47805,-0.31257,-0.41852,0.31257,2.1816,3.072,1.899,1.7211,3.4812,2.5708,2.7801,3.0914,2.4935,2.4899,2.1619,2.4899,-0.073692,0.16385,-0.029479,-0.05246,0.093449,0.0081202,-0.047975,-0.020496,0.010341,-0.022822,2.6523e-16,0.022822,-0.055198,0.062657,0.024198,-0.03174,-0.00026974,-0.015376,-0.056043,0.0068512,-4.3745e-05,-0.01556,1.2698e-16,0.01556,0.38644,3820,4575.2,4110.7,1
13.266,-0.45879,0.51308,0.0018855,0.057762,0.0164,0.0046505,0.013328,-0.0031718,0.005041,-1.3235e-14,-0.005041,1.998,0.95187,0.36856,0.15948,0.044874,0.030753,0.014474,0.011274,0.0056303,0.0029148,2.5289e-15,0.0029148,0.29283,-0.21518,-0.03867,0.043022,-0.066873,0.021319,0.39304,-0.13686,0.3614,-0.074041,-1.0707,0.074041,1.9301,3.0356,3.3028,1.3736,2.2137,1.7823,1.9085,1.8031,2.1903,1.8495,3.036,1.8495,-0.36324,0.11724,0.028412,-0.026207,-0.0040196,-0.0023056,0.0001578,-0.0012641,-3.9856e-05,-0.0003026,4.9475e-16,0.0003026,0.35631,-0.11008,-0.052915,-0.0078527,-0.0063745,-0.0028931,-0.0025021,-0.0011972,-0.0009507,-0.00032211,-4.6789e-16,0.00032211,0.29726,3785.7,3957.3,3952.5,1
31.136,1.0287,2.2791,0.57935,0.029318,0.18848,-0.078616,-0.073479,-0.13612,0.013503,-2.8552e-14,-0.013503,1.293,1.0134,0.61425,0.40081,0.17046,0.12695,0.21125,0.13085,0.07491,0.086821,6.9494e-16,0.086821,-0.51645,-0.31679,-0.38817,-0.21618,-0.15196,-0.85529,0.39159,0.61076,-0.16894,-0.019504,0.64012,0.019504,2.3265,1.3151,2.1428,2.3621,2.7251,3.2328,2.4886,2.2391,2.0757,1.6042,2.6348,1.6042,0.036741,0.063022,0.01369,-0.0049707,0.0086179,-0.030233,-0.041571,-0.0051885,-0.0013309,-0.015413,2.3845e-17,0.015413,0.4196,0.32424,0.20827,0.079062,0.033668,-0.0086028,-0.049569,-0.036763,-0.010706,-0.0041857,-3.7661e-17,0.0041857,0.9215,3991.7,4884.1,4083.1,1
20.67,-1.968,-0.25106,0.63734,-0.049722,0.22641,-0.12397,0.1086,-0.067348,0.036929,-2.2034e-14,-0.036929,1.8066,1.4327,0.51267,0.2244,0.11393,0.077265,0.031058,0.012004,0.0078835,0.003454,3.054e-15,0.003454,-1.1078,-0.71704,0.037257,0.41766,0.4446,0.33512,-0.19408,1.0218,0.36617,0.53324,0.42373,-0.53324,2.9493,2.6483,2.3663,1.4705,2.1756,1.9874,2.1701,3.6568,2.2546,2.3059,2.976,2.3059,-0.51442,0.11519,0.057303,-0.04282,-0.012764,-0.0077926,-0.00022597,0.00032994,-0.00029016,-0.00010589,6.3568e-16,0.00010589,-0.20404,0.44252,0.13505,0.036512,0.021608,0.0065299,0.0054414,-0.00012654,0.00038483,-0.00055725,7.2209e-16,0.00055725,0.32698,3751.4,4026,3988.2,1
29.194,1.3732,-1.2914,-1.0368,-0.9952,0.25599,-0.24269,0.047719,-0.11696,0.031724,-2.5168e-14,-0.031724,1.1483,1.2288,0.50778,0.59198,0.42942,0.47416,0.23102,0.13127,0.098304,0.10584,1.7792e-15,0.10584,-0.33771,-0.29893,0.16064,0.68952,-0.35095,0.082064,0.37402,-0.20514,-0.64838,1.6166,-0.0051001,-1.6166,2.4275,1.4522,2.6514,2.3101,3.2155,1.9277,2.8229,1.8976,2.0969,4.7965,2.4679,4.7965,-0.07931,-0.4041,0.054884,0.13901,-0.096897,0.14307,0.028246,-0.024419,0.019487,0.018719,-3.9794e-16,-0.018719,0.12279,-0.1245,-0.01816,0.049998,-0.063379,0.065118,0.061626,-0.016811,0.018129,0.01077,-2.5735e-16,-0.01077,0.65397,3854.4,4558,4112.7,1
32.142,1.5233,-0.045649,-0.0096135,-0.23571,-0.33078,0.0015998,-0.083976,-0.044242,-0.025697,-2.8708e-14,0.025697,2.7971,0.78095,0.69897,0.66569,0.59365,0.30221,0.15213,0.075704,0.070458,0.048012,3.0716e-15,0.048012,0.56883,-0.020687,0.48025,-1.3879,-0.012082,-0.034605,0.60507,-1.2738,-0.2205,0.13625,-0.8818,-0.13625,2.1082,1.6109,2.8257,3.576,2.2717,1.8225,2.2245,3.9102,1.7997,2.1469,2.4807,2.1469,-0.68842,0.021908,0.076941,-0.15028,0.12177,0.011388,-0.046291,0.0040001,0.012935,0.004412,7.0487e-16,-0.004412,-0.15006,0.22736,0.16887,-0.066352,-0.11016,-0.072092,0.0043856,-0.0054224,0.0019746,-0.0034005,4.0467e-16,0.0034005,0.83232,3923,4661,4079.1,1
8.5614,-0.24913,-0.026256,-0.038959,-0.014436,-0.018543,-0.0094262,-0.0098527,-0.0047833,-0.0031711,-8.4344e-15,0.0031711,2.8434,0.41211,0.053988,0.039274,0.011432,0.012476,0.0041957,0.0049216,0.0015508,0.0013597,2.8594e-15,0.0013597,-0.64047,0.06197,1.0527,-0.15682,1.0254,-0.1646,0.99322,-0.15759,0.95495,-0.1512,0.67283,0.1512,2.7442,1.8091,3.7648,2.1713,3.6887,2.2134,3.6648,2.2443,3.6393,2.2625,3.1327,2.2625,-0.78899,0.03523,0.0080898,0.0019951,0.0016828,0.00058253,0.00061379,0.0002185,0.00022583,5.8683e-05,7.9175e-16,-5.8683e-05,-0.071547,-0.05927,-0.0064657,-0.0053358,-0.0014029,-0.0016826,-0.00050176,-0.00065889,-0.00018038,-0.00018118,-5.0831e-18,0.00018118,0.1189,3511.1,3614.1,3613.4,1
28.745,1.3134,1.1009,0.089292,0.25526,-0.066596,-0.10202,-0.0078615,0.013714,0.0036472,-2.5849e-14,-0.0036472,1.3666,0.77267,0.47341,0.46781,0.28801,0.19458,0.12042,0.062569,0.039476,0.014891,1.0662e-15,0.014891,0.13625,-0.2005,-0.37363,0.37762,-0.15171,-0.40453,0.57029,1.2106,0.32732,0.23744,0.99648,-0.23744,1.7265,1.6288,2.572,1.7796,1.4699,2.3634,3.1434,4.3501,1.8694,2.679,3.3435,2.679,-0.16937,0.11931,0.11903,0.13018,0.02412,-0.0089034,0.004817,0.013078,-0.0048384,-0.00046298,2.5666e-16,0.00046298,-0.36273,-0.071447,-0.02198,0.044072,0.060286,0.029929,0.027495,0.0056848,-0.006841,-0.0024116,2.4468e-16,0.0024116,0.85843,4024.1,4603.8,4061.7,1
18.837,-2.2462,-0.43332,0.44079,0.10147,0.14123,-0.0040935,0.040848,-0.015846,0.0091455,-2.0706e-14,-0.0091455,1.7938,0.7092,0.48924,0.33617,0.1754,0.1228,0.039703,0.027344,0.011336,0.0063888,2.1246e-15,0.0063888,-0.24268,0.60557,-0.0089946,-0.080318,0.018442,0.1493,0.2315,0.15124,-0.1486,0.92553,0.899,-0.92553,1.8361,2.2946,1.8392,1.943,1.7066,1.4452,1.6547,1.4931,1.5591,2.6694,2.5218,2.6694,0.037686,-0.18214,-0.019401,-0.057659,0.0046786,-0.010386,-0.0041919,-0.0054447,-0.0013862,-0.00072278,-2.5283e-16,0.00072278,-0.19899,-0.040982,0.063909,-0.043956,-0.020419,-0.027452,-0.0043571,-0.0061414,0.00024497,-0.0013435,1.3076e-16,0.0013435,0.25093,3795.2,4077.5,4015.9,1
14.274,-0.45029,-0.24748,-0.063062,-0.066108,-0.022352,-0.026948,-0.010252,-0.010821,-0.0030697,-1.4065e-14,0.0030697,2.4298,0.72123,0.2733,0.058443,0.044791,0.017813,0.017185,0.0070721,0.0064531,0.0019659,2.9275e-15,0.0019659,-0.12268,-0.24965,2.0825,-0.10185,1.6552,-0.36098,1.6999,-0.33062,1.6994,-0.3262,0.1598,0.3262,1.808,1.6921,6.2226,2.1824,4.9354,2.5124,5.078,2.4806,5.0729,2.4699,1.6797,2.4699,-0.025242,0.12415,-0.034411,0.014029,-0.0047181,0.0038418,-0.0018455,0.0015678,-0.00069754,0.00043636,1.8474e-16,-0.00043636,0.41284,-0.068647,0.044842,-0.0092972,0.0076212,-0.0024733,0.0029092,-0.0010257,0.0010945,-0.00028725,-4.8543e-16,0.00028725,0.11886,3917.3,4039.3,3998,1
27.236,2.5826,0.39958,-0.030342,-0.76493,-0.12215,-0.19582,0.04811,-0.092889,-0.0094007,-2.2513e-14,0.0094007,1.0969,0.69175,0.63521,0.61169,0.44361,0.20643,0.20008,0.093988,0.036898,0.03898,9.0957e-16,0.03898,0.28612,-0.918,-0.35853,0.30944,-0.27735,0.36743,-0.1168,0.10645,0.10779,-0.43637,0.18804,0.43637,2.357,2.6086,1.8118,2.5808,2.0849,1.6127,2.0831,1.475,1.9887,2.1894,1.852,2.1894,0.32049,0.11063,-0.043366,-0.12658,-0.10584,0.020711,-0.04668,-0.0055633,-0.005456,-0.0047187,-9.5452e-17,0.0047187,0.048304,-0.044204,-0.059988,-0.076759,0.097102,0.051516,-0.038684,-0.009173,0.010333,0.0078162,-5.6318e-17,-0.0078162,0.3962,3924.9,4474.1,4048.7,1
27.117,2.3937,-0.090368,-0.55108,-0.19236,-0.26465,-0.33719,-0.08328,-0.03245,-0.028763,-2.2613e-14,0.028763,1.9979,0.95991,0.57374,0.48759,0.20441,0.28008,0.20212,0.067743,0.046059,0.040439,1.4649e-15,0.040439,0.36427,-0.19294,0.15933,-0.52444,0.70519,-0.30228,-0.33958,-0.52109,0.45475,0.032362,-0.16029,-0.032362,2.013,2.1988,1.8996,1.9872,1.7383,1.9575,2.9425,1.6962,2.2948,2.487,2.1452,2.487,-0.12578,-0.11386,0.078102,0.021945,-0.042931,0.057992,0.023188,-0.0061762,-0.0043516,-0.0039744,-1.5868e-17,0.0039744,-0.40313,-0.11349,-0.010097,0.092032,0.021791,-0.010539,0.019948,-0.0026631,-0.0025322,0.0079627,2.1429e-16,-0.0079627,0.35658,3917.3,4542.8,4051.8,1
26.6,1.6364,0.58476,-0.070484,0.080585,-0.021611,-0.035117,-0.018046,0.0069474,-0.019333,-2.3287e-14,0.019333,2.0361,0.81885,0.52354,0.51978,0.33102,0.23831,0.13601,0.050416,0.045386,0.026799,1.7505e-15,0.026799,0.15738,0.28196,0.19198,-0.66631,0.51482,0.46004,-0.27906,0.73694,-1.4153,-0.37594,0.19518,0.37594,1.5987,2.3173,4.2017,2.1114,1.6731,2.1209,2.5952,2.1776,4.8953,1.786,1.9471,1.786,-0.65622,-0.16493,0.12489,0.12888,0.10648,0.062056,0.0012457,0.0058851,0.0079158,0.00032907,3.7405e-16,-0.00032907,0.053726,0.12729,-0.060556,-0.067995,0.033421,0.034198,0.026772,-0.010591,0.0015213,-0.0030502,1.3396e-16,0.0030502,0.40941,3993.6,4580.9,4058.1,1
30.436,1.5027,-1.4264,-0.84916,-0.22165,-0.12706,-0.23063,-0.0018372,-0.090954,-0.0057618,-2.6547e-14,0.0057618,1.575,1.1951,0.5973,0.69596,0.39106,0.28036,0.12883,0.11183,0.042573,0.052255,1.5157e-15,0.052255,-0.49227,-0.43213,-0.21945,-0.9222,-0.46457,0.80989,0.53493,-0.84516,0.1083,-0.3508,-0.12832,0.3508,2.1217,1.983,2.1742,2.3443,1.9989,2.6016,2.4778,3.0237,1.7439,1.6989,1.5875,1.6989,0.28561,-0.0017322,-0.10215,0.04919,0.044013,0.064656,-0.027866,-0.017138,-0.0090877,-0.0047834,-2.483e-16,0.0047834,-0.22968,-0.32902,0.14867,0.20045,-0.05493,0.014053,0.0018904,-0.0071345,0.0078604,-0.0061816,-2.6205e-16,0.0061816,0.71316,3841,4512.3,4099.3,1
28.887,2.7417,0.84397,-0.8154,-0.10725,-0.16354,-0.062301,-0.03468,-0.056592,-0.0068349,-2.3901e-14,0.0068349,1.4042,0.97114,0.5813,0.50001,0.4054,0.12281,0.11736,0.062472,0.037544,0.034234,8.3411e-16,0.034234,-0.47808,-0.30132,0.023277,-0.54694,0.071244,-0.5169,-0.27684,0.58824,0.13098,-0.12885,0.39588,0.12885,2.4757,2.2955,1.6985,2.1634,2.0534,2.6923,2.3166,3.1549,1.5633,2.6825,2.2854,2.6825,0.43365,0.33145,-0.048182,-0.067904,0.016268,-0.016911,0.01866,0.0060679,-0.0048534,3.1871e-05,1.804e-17,-3.1871e-05,-0.098472,-0.011645,-0.14846,-0.13701,-0.12982,0.0086904,0.027348,0.016803,0.0073551,-0.006798,1.4208e-16,0.006798,0.69995,3970.7,4588.5,4083.7,1
17.189,-3.4573,0.25589,-0.20647,-0.013719,-0.086578,-0.00016179,-0.028777,-0.0010154,-0.008692,-2.0699e-14,0.008692,2.0542,0.98086,0.63914,0.18221,0.065076,0.033654,0.024462,0.012997,0.008703,0.0034257,2.0482e-15,0.0034257,-1.3299,0.414,-0.26997,0.28382,-0.059692,0.076797,-0.58462,-0.12665,-0.69554,0.25388,0.60493,-0.25388,3.8844,1.7394,1.7215,1.7122,2.0922,1.7623,2.2283,1.5288,2.4503,1.65,2.0175,1.65,-0.29692,0.060748,0.049828,0.018438,0.0012033,0.0021384,-0.00083158,0.00013369,-0.00013316,0.00024869,3.4852e-16,-0.00024869,0.070043,-0.11998,-0.13664,0.010122,-0.0093643,0.0028184,-0.0049243,0.00074273,-0.0017255,0.00033756,-1.9789e-16,-0.00033756,0.18489,3833.4,4008.8,4005.6,1
28.97,-1.5413,-2.1754,-0.17411,-0.23619,0.011066,-0.070012,0.014054,-0.029348,0.0033502,-2.9051e-14,-0.0033502,3.2625,0.83728,0.69058,0.3189,0.2701,0.084934,0.10381,0.029832,0.032618,0.0083268,3.824e-15,0.0083268,-0.72776,0.57407,0.7221,-0.40038,-0.031353,-0.29539,0.0082005,-0.84577,0.46164,-0.79725,0.87238,0.79725,2.1985,2.3184,2.377,2.0227,1.489,2.9153,1.787,2.3221,2.1641,3.0177,2.5544,3.0177,-1.022,0.20846,0.17437,0.04521,0.056874,-0.012888,0.020252,-0.0060914,0.0060941,-0.0019418,1.1759e-15,0.0019418,-0.34171,0.1236,0.12276,0.076702,0.00076207,0.0081673,-0.002287,-0.00070297,-0.0013876,-0.00081583,4.4836e-16,0.00081583,0.52827,3848.6,4268.2,4069.3,1
25.663,-0.46953,-0.45619,0.034095,-0.17968,0.057376,-0.10315,0.04182,-0.049782,0.014947,-2.4796e-14,-0.014947,2.02,0.19669,0.13527,0.018059,0.025977,0.0063144,0.0088138,0.0027953,0.0030288,0.00083601,2.0608e-15,0.00083601,-0.53092,0.11427,1.5693,-0.031703,1.3119,0.0044485,1.2465,0.27515,1.191,0.46362,0.53149,-0.46362,2.4815,1.574,4.4004,2.8487,3.8192,3.034,3.7928,3.2216,3.7848,3.3452,2.4752,3.3452,-0.077036,-0.0023689,-0.029192,-0.0010877,-0.0055335,-0.00064369,-0.0018391,-0.00037713,-0.00061983,-0.00012613,7.5236e-17,0.00012613,-0.31538,0.0089255,0.015979,0.0027999,0.0031255,0.0010636,0.0011038,0.00046908,0.00039159,0.00013775,3.0766e-16,-0.00013775,0.29055,3993.6,4108,4074.3,1
28.886,1.5121,-1.2727,-0.99339,-0.47716,0.087217,-0.13379,-0.087648,-0.013304,-0.012323,-2.498e-14,0.012323,1.7211,0.35865,0.40666,0.37318,0.25554,0.19412,0.11065,0.081665,0.045396,0.018641,1.2427e-15,0.018641,-0.6639,-1.0467,0.32782,0.60813,0.34346,0.85988,0.38614,0.15369,0.31897,0.42586,0.39314,-0.42586,2.8886,3.1427,2.2164,2.0413,1.5044,2.7979,1.5274,1.6485,2.4647,2.2408,2.3419,2.2408,0.46666,0.082801,-0.097078,0.041334,-0.033846,-0.025732,-0.013442,-0.017832,-0.0070085,-0.0013666,-3.3954e-16,0.0013666,-0.13677,-0.031468,-0.0068045,-0.061302,-0.061523,-0.0042083,-0.0044722,0.013231,0.0053544,0.0015988,1.1546e-16,-0.0015988,0.52827,3879.1,4451.2,4089,1
22.544,-1.477,-0.4712,-0.14899,-0.10651,-0.048735,-0.041203,-0.019984,-0.015928,-0.0056938,-2.3162e-14,0.0056938,3.8129,0.48906,0.32166,0.048684,0.058726,0.014055,0.021756,0.0054687,0.0081496,0.001511,3.4148e-15,0.001511,-0.20925,1.7006,0.54598,0.23409,-0.055665,0.54046,0.028884,0.47573,0.053206,0.46636,0.20976,-0.46636,2.0715,5.4545,2.7249,1.4636,2.1502,1.8833,2.2576,1.843,2.2793,1.8244,2.1699,1.8244,-1.2657,-0.066934,0.060912,0.0031855,0.0094845,0.00022288,0.0037394,0.00010257,0.0014339,2.7137e-05,1.106e-15,-2.7137e-05,-0.009019,0.012295,0.019197,0.003144,0.0038252,0.0013183,0.0015297,0.00059353,0.00057525,0.0001675,2.0415e-17,-0.0001675,0.30375,3932.5,4138.5,4072.5,1
26.417,-2.1196,-1.4883,0.057784,-0.38512,0.1107,-0.18922,0.0743,-0.086319,0.025718,-2.7364e-14,-0.025718,2.2443,0.73934,0.26561,0.089394,0.072877,0.032037,0.026631,0.013404,0.0096496,0.003861,2.1693e-15,0.003861,0.41163,1.1456,0.070226,0.45716,-0.75253,-0.49542,-1.1673,-0.85031,-1.0872,-0.93476,0.089552,0.93476,3.3057,3.3328,1.6964,2.0843,3.1435,2.2313,3.6326,3.0146,3.6773,3.2944,1.9128,3.2944,-0.4409,-0.021522,0.0010543,0.01203,0.0063707,0.0039167,0.0020415,0.001192,0.00067001,0.00029696,3.8868e-16,-0.00029696,0.19008,-0.13122,-0.040774,-0.0017505,-0.0069703,-0.00074002,-0.0027725,-0.00075102,-0.0010884,-0.00028429,-3.3862e-16,0.00028429,0.27734,3940.2,4161.4,4101.6,1
27.498,1.8132,1.2594,0.29163,0.15535,0.09131,-0.28841,-0.031455,0.0017588,0.033822,-2.3954e-14,-0.033822,1.4949,0.99325,0.84652,0.42877,0.23776,0.29815,0.13215,0.097705,0.065768,0.036475,9.3771e-16,0.036475,-0.067879,-0.29158,-0.89947,-0.0114,0.70403,0.86021,-1.1259,-0.28844,1.4319,0.19562,-0.17575,-0.19562,2.3181,2.5286,3.0587,2.302,3.9891,3.554,3.0933,1.9784,4.7056,2.0951,1.6454,2.0951,0.25117,0.040546,0.10962,0.02544,-0.010241,0.025962,-0.013429,-0.0046223,0.0013958,0.00042906,-1.9306e-16,-0.00042906,-0.35418,-0.21619,-0.14283,-0.1259,0.01156,0.06457,0.032606,0.0028117,-0.015607,-0.010587,1.2937e-16,0.010587,0.52827,4039.3,4649.6,4093.1,1
28.402,3.2266,0.89682,-0.25991,-0.36935,-0.21878,-0.0099487,-0.095697,-0.039392,0.00133,-2.2975e-14,-0.00133,1.205,0.61944,0.39323,0.7094,0.41042,0.16198,0.10804,0.040969,0.059146,0.014782,1.2461e-15,0.014782,-0.80948,-0.36714,-1.151,-0.37049,-0.30789,-1.5823,0.64362,-0.25904,0.095121,-0.90386,-1.0345,0.90386,3.2297,1.901,4.0096,1.6905,2.2789,5.4391,2.1737,2.1005,2.5019,3.2154,3.4517,3.2154,-6.619e-05,0.14302,0.016283,-0.21858,-0.11072,0.032951,0.026979,-0.007076,-0.013312,-8.1841e-05,2.6341e-16,8.1841e-05,-0.19871,-0.15392,-0.04668,-0.018406,-0.031539,-0.0031218,0.012429,-0.0029813,-0.0072568,0.0016158,1.0552e-17,-0.0016158,0.54147,3993.6,4519.9,4074.3,1
